,Study_number,Rs_annual,Study_midyear,geometry,color
1016,3976.0,1470.0,1117584000.0,POINT (145.23 -37.44),#6bb600ff
1018,3976.0,861.0,1117584000.0,POINT (145.23 -37.44),#3e9f00ff
1017,3976.0,1020.0,1117584000.0,POINT (145.23 -37.44),#4aa500ff
838,3978.0,1802.0,833587200.0,POINT (-98.2 27.67),#83c200ff
837,3978.0,2071.0,833587200.0,POINT (-98.2 27.67),#97cb00ff
834,3978.0,876.0,833587200.0,POINT (-98.2 27.67),#40a000ff
833,3978.0,896.0,833587200.0,POINT (-98.2 27.67),#41a100ff
831,3978.0,786.0,833587200.0,POINT (-98.2 27.67),#399d00ff
832,3978.0,707.0,833587200.0,POINT (-98.2 27.67),#339a00ff
835,3978.0,1165.0,833587200.0,POINT (-98.2 27.67),#55aa00ff
836,3978.0,1224.0,833587200.0,POINT (-98.2 27.67),#59ad00ff
2254,3983.0,1300.0,1086048000.0,POINT (-51.46 -1.72),#5faf00ff
2252,3983.0,1300.0,1086048000.0,POINT (-51.46 -1.72),#5faf00ff
2253,3983.0,1300.0,1086048000.0,POINT (-51.46 -1.72),#5faf00ff
2255,3983.0,1700.0,1086048000.0,POINT (-51.46 -1.72),#7cbe00ff
1021,3991.0,701.0,1117584000.0,POINT (112.17 23.17),#339a00ff
1020,3991.0,622.0,1117584000.0,POINT (112.17 23.17),#2d9700ff
1024,3991.0,534.0,1117584000.0,POINT (112.17 23.17),#279300ff
1019,3991.0,780.0,1117584000.0,POINT (112.17 23.17),#399c00ff
1022,3991.0,578.0,1117584000.0,POINT (112.17 23.17),#2a9500ff
1023,3991.0,552.0,1117584000.0,POINT (112.17 23.17),#289400ff
1027,4003.0,527.0,1086048000.0,POINT (7.07 48.68),#269300ff
1026,4003.0,528.0,1086048000.0,POINT (7.06 48.67),#269300ff
1028,4013.0,468.0,865123200.0,POINT (131 33),#229100ff
2243,4015.0,2010.0,1054425600.0,POINT (114.03 4.2),#93c900ff
1029,4016.0,714.0,1054425600.0,POINT (136 34.97),#349a00ff
1030,4016.0,714.0,1086048000.0,POINT (136 34.97),#349a00ff
2238,4018.0,906.0,928195200.0,POINT (137.42 36.13),#42a100ff
2239,4018.0,821.0,959817600.0,POINT (137.42 36.13),#3c9e00ff
2240,4018.0,870.0,991353600.0,POINT (137.42 36.13),#3fa000ff
2241,4018.0,817.0,1022889600.0,POINT (137.42 36.13),#3b9e00ff
2242,4018.0,772.0,1054425600.0,POINT (137.42 36.13),#389c00ff
3051,4045.0,425.0,1054425600.0,POINT (111.45 28.92),#1f8f00ff
3053,4045.0,622.0,1117584000.0,POINT (111.45 28.92),#2d9700ff
3052,4045.0,616.0,1086048000.0,POINT (111.45 28.92),#2d9600ff
2762,4061.0,686.0,1054425600.0,POINT (-7.25 52.95),#329900ff
1041,4063.0,840.0,991353600.0,POINT (4.52 51.31),#3d9f00ff
1042,4063.0,970.0,991353600.0,POINT (4.52 51.31),#46a300ff
1043,4063.0,910.0,991353600.0,POINT (4.52 51.31),#42a100ff
1046,4063.0,570.0,991353600.0,POINT (4.52 51.31),#299500ff
1045,4063.0,510.0,991353600.0,POINT (4.52 51.31),#259300ff
1044,4063.0,410.0,991353600.0,POINT (4.52 51.31),#1d8f00ff
138,4072.0,525.0,1117584000.0,POINT (11.64 47.58),#269300ff
1047,4085.0,1627.0,1022889600.0,POINT (-51.46 -1.72),#77bb00ff
1048,4085.0,1211.0,1022889600.0,POINT (-51.46 -1.72),#58ac00ff
2212,4097.0,1151.0,1086048000.0,POINT (16.12 57.08),#54aa00ff
2211,4097.0,777.0,1086048000.0,POINT (16.12 57.08),#389c00ff
2210,4097.0,1184.0,1086048000.0,POINT (16.12 57.08),#56ab00ff
2209,4097.0,750.0,1086048000.0,POINT (16.12 57.08),#369b00ff
2208,4097.0,851.0,1086048000.0,POINT (16.12 57.08),#3e9f00ff
2207,4097.0,1173.0,1086048000.0,POINT (16.12 57.08),#55ab00ff
1680,4100.0,191.0,1117584000.0,POINT (101.33 37.5),#0d8700ff
2204,4104.0,148.0,1054425600.0,POINT (-83.48 35.57),#0a8500ff
2203,4104.0,142.0,1054425600.0,POINT (-83.48 35.57),#0a8500ff
2205,4104.0,121.0,1054425600.0,POINT (-83.48 35.57),#088400ff
2202,4104.0,102.0,1054425600.0,POINT (-83.48 35.57),#078400ff
2206,4104.0,144.0,1054425600.0,POINT (-83.48 35.57),#0a8500ff
2200,4104.0,165.0,1054425600.0,POINT (-83.48 35.57),#0c8600ff
2199,4104.0,183.0,1054425600.0,POINT (-83.48 35.57),#0d8700ff
2201,4104.0,162.0,1054425600.0,POINT (-83.48 35.57),#0b8600ff
2197,4119.0,2360.0,1086048000.0,POINT (-84 10.44),#acd600ff
2196,4119.0,1800.0,1086048000.0,POINT (-84 10.44),#83c200ff
2195,4119.0,1610.0,1086048000.0,POINT (-84 10.44),#75bb00ff
2194,4119.0,1770.0,1086048000.0,POINT (-84 10.44),#81c000ff
2193,4119.0,2030.0,1086048000.0,POINT (-84 10.44),#94ca00ff
1049,4121.0,179.0,1054425600.0,POINT (-83.48 35.57),#0d8700ff
1050,4121.0,164.0,1054425600.0,POINT (-83.48 35.57),#0b8600ff
1051,4121.0,137.0,1054425600.0,POINT (-83.48 35.57),#0a8500ff
1052,4121.0,100.0,1054425600.0,POINT (-83.48 35.57),#078400ff
2192,4122.0,896.0,1117584000.0,POINT (3.72 51.03),#41a100ff
3331,4136.0,361.0,1022889600.0,POINT (123.75 44.75),#1a8d00ff
3332,4136.0,240.0,1022889600.0,POINT (123.75 44.75),#118900ff
2184,4155.0,981.0,991353600.0,POINT (117.43 26.19),#47a400ff
2185,4155.0,476.0,991353600.0,POINT (117.43 26.19),#229100ff
2186,4155.0,1502.0,1022889600.0,POINT (117.43 26.19),#6db700ff
2187,4155.0,1045.0,1022889600.0,POINT (117.43 26.19),#4ca600ff
2188,4155.0,509.0,1022889600.0,POINT (117.43 26.19),#259300ff
2183,4155.0,1423.0,991353600.0,POINT (117.43 26.19),#68b400ff
2190,4155.0,843.0,1054425600.0,POINT (117.43 26.19),#3d9f00ff
2191,4155.0,399.0,1054425600.0,POINT (117.43 26.19),#1d8f00ff
2189,4155.0,1246.0,1054425600.0,POINT (117.43 26.19),#5bad00ff
567,4159.0,1142.0,991353600.0,POINT (112.54 23.17),#53aa00ff
568,4159.0,1026.0,991353600.0,POINT (112.54 23.17),#4ba500ff
569,4159.0,1040.0,991353600.0,POINT (112.54 23.17),#4ca600ff
2179,4166.0,438.0,991353600.0,POINT (30.82 62.87),#209000ff
2180,4166.0,512.0,1022889600.0,POINT (30.82 62.87),#259300ff
2181,4166.0,598.0,1054425600.0,POINT (30.82 62.87),#2b9600ff
2182,4166.0,439.0,1086048000.0,POINT (30.82 62.87),#209000ff
286,4174.0,900.0,1022889600.0,POINT (-97.52 34.98),#41a100ff
280,4174.0,825.0,959817600.0,POINT (-97.52 34.98),#3c9e00ff
279,4174.0,738.0,959817600.0,POINT (-97.52 34.98),#359b00ff
278,4174.0,817.0,959817600.0,POINT (-97.52 34.98),#3b9e00ff
298,4174.0,968.0,1117584000.0,POINT (-97.52 34.98),#46a300ff
297,4174.0,875.0,1117584000.0,POINT (-97.52 34.98),#3fa000ff
296,4174.0,850.0,1086048000.0,POINT (-97.52 34.98),#3e9f00ff
299,4174.0,805.0,1117584000.0,POINT (-97.52 34.98),#3a9d00ff
300,4174.0,900.0,1117584000.0,POINT (-97.52 34.98),#41a100ff
277,4174.0,787.0,959817600.0,POINT (-97.52 34.98),#399d00ff
295,4174.0,805.0,1086048000.0,POINT (-97.52 34.98),#3a9d00ff
285,4174.0,800.0,1022889600.0,POINT (-97.52 34.98),#3a9d00ff
294,4174.0,900.0,1086048000.0,POINT (-97.52 34.98),#41a100ff
293,4174.0,850.0,1086048000.0,POINT (-97.52 34.98),#3e9f00ff
292,4174.0,900.0,1054425600.0,POINT (-97.52 34.98),#41a100ff
291,4174.0,740.0,1054425600.0,POINT (-97.52 34.98),#369b00ff
290,4174.0,900.0,1054425600.0,POINT (-97.52 34.98),#41a100ff
284,4174.0,802.0,991353600.0,POINT (-97.52 34.98),#3a9d00ff
283,4174.0,693.0,991353600.0,POINT (-97.52 34.98),#329900ff
289,4174.0,825.0,1054425600.0,POINT (-97.52 34.98),#3c9e00ff
288,4174.0,920.0,1022889600.0,POINT (-97.52 34.98),#43a200ff
287,4174.0,790.0,1022889600.0,POINT (-97.52 34.98),#399d00ff
282,4174.0,806.0,991353600.0,POINT (-97.52 34.98),#3a9d00ff
281,4174.0,700.0,991353600.0,POINT (-97.52 34.98),#339a00ff
31,4179.0,1036.0,233971200.0,POINT (-84.29000000000001 35.99),#4ba600ff
92,4180.0,1135.0,1022889600.0,POINT (-76.83 37.57),#53a900ff
91,4181.0,1650.0,928195200.0,POINT (-50.1 -2.58),#78bc00ff
89,4181.0,592.0,928195200.0,POINT (-105.12 53.99),#2b9600ff
90,4181.0,753.0,928195200.0,POINT (-84.29000000000001 35.99),#379b00ff
94,4182.0,650.0,675734400.0,POINT (172.25 -42.22),#2f9800ff
111,4184.0,80.0,549504000.0,POINT (-66.81999999999999 54.8),#058300ff
112,4184.0,7.0,549504000.0,POINT (-66.81999999999999 54.8),#008000ff
110,4184.0,79.0,549504000.0,POINT (-66.81999999999999 54.8),#058300ff
2110,4192.0,1642.0,801964800.0,POINT (-105.67 40.3),#78bc00ff
2111,4192.0,1794.0,801964800.0,POINT (-105.67 40.3),#83c100ff
2112,4192.0,1118.0,801964800.0,POINT (-105.67 40.3),#51a900ff
2096,4212.0,907.0,1054425600.0,POINT (12.58 47.62),#42a100ff
2088,4212.0,1743.0,1054425600.0,POINT (11.12 46.03),#7fbf00ff
2102,4212.0,1166.0,1054425600.0,POINT (-6.9 52.84),#55aa00ff
2105,4212.0,58.0,1022889600.0,POINT (29.6 67.72),#048200ff
2094,4212.0,729.0,1054425600.0,POINT (11.53 47.28),#359b00ff
2092,4212.0,1792.0,1086048000.0,POINT (11.53 47.28),#83c100ff
2091,4212.0,1988.0,1054425600.0,POINT (7.73 47.28),#91c800ff
2095,4212.0,1378.0,1054425600.0,POINT (12.58 47.62),#64b200ff
2097,4212.0,1070.0,1054425600.0,POINT (12.58 47.62),#4ea700ff
2103,4212.0,529.0,1054425600.0,POINT (-3.4 55.79),#269300ff
2104,4212.0,1246.0,1054425600.0,POINT (-3.2 55.52),#5bad00ff
2087,4212.0,494.0,1054425600.0,POINT (1.45 42.2),#249200ff
2086,4212.0,1305.0,1054425600.0,POINT (13.6 41.9),#5fb000ff
2077,4225.0,336.0,1149120000.0,POINT (30.5 62.5),#188c00ff
2076,4230.0,1278.0,1117584000.0,POINT (-52.91 5.28),#5daf00ff
2336,4234.0,1280.0,1022889600.0,POINT (-54.95 -2.9),#5daf00ff
2337,4234.0,1280.0,1022889600.0,POINT (-54.95 -2.9),#5daf00ff
1356,4252.0,176.0,1149120000.0,POINT (121.42 24.58),#0c8600ff
1359,4253.0,395.0,1086048000.0,POINT (9.57 56.48),#1c8e00ff
1357,4253.0,440.0,1086048000.0,POINT (9.57 56.48),#209000ff
1358,4253.0,428.0,1086048000.0,POINT (9.57 56.48),#1f9000ff
1923,4257.0,918.0,1117584000.0,POINT (-121.28 39.25),#43a100ff
1922,4257.0,1568.0,1086048000.0,POINT (-121.28 39.25),#72b900ff
1921,4257.0,1480.0,1086048000.0,POINT (-121.28 39.25),#6cb600ff
1920,4257.0,1170.0,1054425600.0,POINT (-121.28 39.25),#55ab00ff
1919,4257.0,1011.0,1054425600.0,POINT (-121.28 39.25),#49a500ff
1926,4257.0,950.0,1149120000.0,POINT (-121.28 39.25),#45a300ff
1924,4257.0,1012.0,1117584000.0,POINT (-121.28 39.25),#4aa500ff
1925,4257.0,887.0,1149120000.0,POINT (-121.28 39.25),#40a000ff
1917,4270.0,1280.0,1054425600.0,POINT (-54.95 -2.9),#5daf00ff
1918,4270.0,1280.0,1054425600.0,POINT (-54.95 -2.9),#5daf00ff
3311,4313.0,600.0,1054425600.0,POINT (14.53 67.3),#2b9600ff
1883,4333.0,335.0,1022889600.0,POINT (13.33 52.5),#188c00ff
1880,4333.0,253.0,928195200.0,POINT (13.33 52.5),#128900ff
1881,4333.0,307.0,959817600.0,POINT (13.33 52.5),#168b00ff
1882,4333.0,435.0,991353600.0,POINT (13.33 52.5),#1f9000ff
1884,4333.0,383.0,1054425600.0,POINT (13.33 52.5),#1c8e00ff
1885,4333.0,306.0,1086048000.0,POINT (13.33 52.5),#168b00ff
1886,4333.0,273.0,1117584000.0,POINT (13.33 52.5),#138a00ff
1887,4333.0,222.0,1149120000.0,POINT (13.33 52.5),#108800ff
1373,4334.0,750.0,1086048000.0,POINT (-84.13 10.03),#369b00ff
1374,4334.0,840.0,1086048000.0,POINT (-84.13 10.03),#3d9f00ff
1877,4346.0,198.0,1117584000.0,POINT (114 30),#0e8700ff
1878,4346.0,151.0,1117584000.0,POINT (114 30),#0b8600ff
1879,4346.0,145.0,1117584000.0,POINT (114 30),#0a8500ff
1876,4346.0,246.0,1117584000.0,POINT (114 30),#118900ff
1871,4348.0,768.0,1022889600.0,POINT (-121.56 44.45),#389c00ff
1870,4348.0,612.0,991353600.0,POINT (-121.56 44.45),#2c9600ff
1872,4348.0,806.0,1054425600.0,POINT (-121.56 44.45),#3a9d00ff
1873,4348.0,1039.0,1086048000.0,POINT (-121.56 44.45),#4ba600ff
1874,4348.0,836.0,1117584000.0,POINT (-121.56 44.45),#3d9e00ff
1875,4348.0,803.0,1149120000.0,POINT (-121.56 44.45),#3a9d00ff
3220,4375.0,908.0,1054425600.0,POINT (127.62 35.43),#42a100ff
3221,4375.0,956.0,1054425600.0,POINT (127.63 35.45),#45a300ff
1868,4376.0,1242.0,1086048000.0,POINT (127.63 35.45),#5aad00ff
1867,4376.0,884.0,1086048000.0,POINT (127.63 35.45),#40a000ff
1864,4383.0,870.0,991353600.0,POINT (10.45 51.08),#3fa000ff
1865,4383.0,876.0,1022889600.0,POINT (10.45 51.08),#40a000ff
1863,4383.0,892.0,959817600.0,POINT (10.45 51.08),#41a000ff
1375,4388.0,581.0,1022889600.0,POINT (135.85 34.78),#2a9500ff
1376,4391.0,1588.0,1054425600.0,POINT (102.3 2.97),#74ba00ff
1378,4391.0,1526.0,1117584000.0,POINT (102.3 2.97),#6fb800ff
1377,4391.0,1565.0,1086048000.0,POINT (102.3 2.97),#72b900ff
3147,4392.0,155.0,1086048000.0,POINT (20.77 48.5),#0b8600ff
3146,4392.0,136.0,1086048000.0,POINT (20.77 48.5),#098500ff
3148,4392.0,141.0,1086048000.0,POINT (20.77 48.5),#0a8500ff
3149,4392.0,146.0,1086048000.0,POINT (20.77 48.5),#0a8500ff
3150,4392.0,229.0,1117584000.0,POINT (20.77 48.5),#108800ff
3138,4392.0,139.0,1054425600.0,POINT (20.77 48.5),#0a8500ff
3152,4392.0,177.0,1117584000.0,POINT (20.77 48.5),#0c8600ff
3153,4392.0,232.0,1117584000.0,POINT (20.77 48.5),#108800ff
3154,4392.0,203.0,1117584000.0,POINT (20.77 48.5),#0e8700ff
3145,4392.0,148.0,1086048000.0,POINT (20.77 48.5),#0a8500ff
3155,4392.0,186.0,1117584000.0,POINT (20.77 48.5),#0d8700ff
3151,4392.0,215.0,1117584000.0,POINT (20.77 48.5),#0f8800ff
3144,4392.0,139.0,1086048000.0,POINT (20.77 48.5),#0a8500ff
3134,4392.0,155.0,1022889600.0,POINT (20.77 48.5),#0b8600ff
3142,4392.0,172.0,1054425600.0,POINT (20.77 48.5),#0c8600ff
3141,4392.0,143.0,1054425600.0,POINT (20.77 48.5),#0a8500ff
3140,4392.0,129.0,1054425600.0,POINT (20.77 48.5),#098500ff
3139,4392.0,143.0,1054425600.0,POINT (20.77 48.5),#0a8500ff
3137,4392.0,146.0,1022889600.0,POINT (20.77 48.5),#0a8500ff
3136,4392.0,172.0,1022889600.0,POINT (20.77 48.5),#0c8600ff
3135,4392.0,172.0,1022889600.0,POINT (20.77 48.5),#0c8600ff
3133,4392.0,177.0,1022889600.0,POINT (20.77 48.5),#0c8600ff
3132,4392.0,160.0,1022889600.0,POINT (20.77 48.5),#0b8600ff
3143,4392.0,155.0,1054425600.0,POINT (20.77 48.5),#0b8600ff
1862,4415.0,2240.0,991353600.0,POINT (112.9 22.68),#a3d200ff
1861,4422.0,1384.0,1086048000.0,POINT (-155.94 19.77),#65b200ff
1858,4422.0,1417.0,1054425600.0,POINT (-155.94 19.77),#67b400ff
1859,4422.0,1024.0,1054425600.0,POINT (-155.94 19.77),#4aa500ff
1860,4422.0,1943.0,1086048000.0,POINT (-155.94 19.77),#8ec700ff
1857,4426.0,568.0,1117584000.0,POINT (174.5 -36.92),#299500ff
1840,4426.0,605.0,1086048000.0,POINT (-82.25 9.35),#2c9600ff
1841,4426.0,416.0,1086048000.0,POINT (-82.25 9.35),#1e8f00ff
1842,4426.0,76.0,1149120000.0,POINT (145.45 -16.5),#058300ff
1843,4426.0,416.0,1086048000.0,POINT (-88.09999999999999 16.5),#1e8f00ff
1844,4426.0,738.0,1086048000.0,POINT (-88.09999999999999 16.5),#359b00ff
1845,4426.0,-114.0,1149120000.0,POINT (146.17 -18.33),#008000ff
1846,4426.0,151.0,1149120000.0,POINT (146.17 -18.33),#0b8600ff
1848,4426.0,189.0,1149120000.0,POINT (114.58 -21.73),#0d8700ff
1849,4426.0,984.0,1149120000.0,POINT (114.58 -21.73),#47a400ff
1847,4426.0,1116.0,1149120000.0,POINT (147.02 -19.27),#51a900ff
1851,4426.0,189.0,1117584000.0,POINT (153.33 -27.87),#0d8700ff
1852,4426.0,208.0,1086048000.0,POINT (175.5 -36.75),#0f8800ff
1853,4426.0,416.0,1117584000.0,POINT (175.5 -36.75),#1e8f00ff
1854,4426.0,303.0,1117584000.0,POINT (175.5 -36.75),#168b00ff
1855,4426.0,322.0,1086048000.0,POINT (174.5 -36.92),#178c00ff
1856,4426.0,719.0,1117584000.0,POINT (174.5 -36.92),#349a00ff
1850,4426.0,605.0,1086048000.0,POINT (113.95 -21.97),#2c9600ff
1839,4430.0,632.0,1117584000.0,POINT (115.07 26.73),#2e9700ff
1838,4430.0,537.0,1086048000.0,POINT (115.07 26.73),#279400ff
1834,4435.0,559.0,1086048000.0,POINT (23.85 65.92),#289400ff
1832,4435.0,682.0,1086048000.0,POINT (23.85 65.92),#319900ff
1833,4435.0,805.0,1086048000.0,POINT (23.85 65.92),#3a9d00ff
1835,4435.0,524.0,1086048000.0,POINT (23.85 65.92),#269300ff
1836,4435.0,938.0,1086048000.0,POINT (23.85 65.92),#44a200ff
1837,4435.0,668.0,1086048000.0,POINT (23.85 65.92),#309800ff
1831,4442.0,307.0,1117584000.0,POINT (35.05 31.33),#168b00ff
1830,4442.0,424.0,1086048000.0,POINT (35.05 31.33),#1f8f00ff
1829,4442.0,364.0,1054425600.0,POINT (35.05 31.33),#1a8d00ff
1828,4442.0,454.0,1022889600.0,POINT (35.05 31.33),#219100ff
1827,4442.0,440.0,991353600.0,POINT (35.05 31.33),#209000ff
1826,4442.0,447.0,959817600.0,POINT (35.05 31.33),#209000ff
1823,4459.0,631.0,1117584000.0,POINT (112.17 23.17),#2e9700ff
1825,4459.0,508.0,1117584000.0,POINT (112.17 23.17),#259300ff
1824,4459.0,552.0,1117584000.0,POINT (112.17 23.17),#289400ff
1822,4459.0,604.0,1117584000.0,POINT (112.17 23.17),#2c9600ff
1752,4466.0,1985.0,1086048000.0,POINT (-79.63 9.32),#91c800ff
1753,4466.0,2116.0,1086048000.0,POINT (-79.63 9.32),#9acd00ff
1754,4466.0,1819.0,1086048000.0,POINT (-79.63 9.32),#85c200ff
1392,4467.0,406.0,1117584000.0,POINT (-113.42 42.5),#1d8f00ff
1395,4472.0,278.0,1054425600.0,POINT (140.12 36.02),#148a00ff
1394,4472.0,-200.0,1054425600.0,POINT (140.12 36.02),#008000ff
1393,4472.0,416.0,1054425600.0,POINT (140.12 36.02),#1e8f00ff
1748,4476.0,653.0,1117584000.0,POINT (12.02 -4.74),#2f9800ff
1747,4476.0,662.0,1117584000.0,POINT (12.02 -4.74),#309800ff
1396,4477.0,1986.0,1022889600.0,POINT (114.03 4.2),#91c800ff
1703,4524.0,1066.0,959817600.0,POINT (11.43 46.02),#4da700ff
1704,4524.0,814.0,959817600.0,POINT (11.28 45.96),#3b9e00ff
1705,4524.0,1870.0,1022889600.0,POINT (11.05 46.02),#88c400ff
1499,4532.0,1968.0,928195200.0,POINT (-64 9),#8fc800ff
1500,4532.0,1741.0,959817600.0,POINT (-64 9),#7fbf00ff
1501,4532.0,2044.0,928195200.0,POINT (-64 9),#95ca00ff
1502,4532.0,1968.0,959817600.0,POINT (-64 9),#8fc800ff
1508,4548.0,1179.0,1022889600.0,POINT (-80.12 36.62),#56ab00ff
1509,4548.0,1126.0,1022889600.0,POINT (-80.12 36.62),#52a900ff
1515,4549.0,1256.0,959817600.0,POINT (-111.73 35.27),#5bae00ff
1512,4549.0,1044.0,959817600.0,POINT (-111.73 35.27),#4ca600ff
1513,4549.0,1100.0,959817600.0,POINT (-111.73 35.27),#50a800ff
1511,4549.0,989.0,959817600.0,POINT (-111.73 35.27),#48a400ff
1510,4549.0,900.0,959817600.0,POINT (-111.73 35.27),#41a100ff
1514,4549.0,1175.0,959817600.0,POINT (-111.73 35.27),#55ab00ff
1517,4554.0,112.0,1086048000.0,POINT (30.5 62.5),#088400ff
1519,4554.0,72.0,1117584000.0,POINT (30.5 62.5),#058300ff
1528,4564.0,263.0,991353600.0,POINT (5.92 52.4),#138a00ff
1529,4564.0,597.0,991353600.0,POINT (10.95 56.38),#2b9600ff
1531,4564.0,213.0,991353600.0,POINT (5.92 52.4),#0f8800ff
1532,4564.0,237.0,991353600.0,POINT (10.95 56.38),#118900ff
1533,4566.0,185.0,1054425600.0,POINT (-112.08 33.5),#0d8700ff
1535,4566.0,688.0,1054425600.0,POINT (-112.08 33.5),#329900ff
1536,4566.0,1190.0,1054425600.0,POINT (-112.08 33.5),#57ab00ff
1534,4566.0,306.0,1054425600.0,POINT (-112.08 33.5),#168b00ff
1537,4568.0,1960.0,928195200.0,POINT (-38.12 -11.97),#8fc700ff
1539,4568.0,1260.0,959817600.0,POINT (-38.12 -11.97),#5cae00ff
1540,4568.0,1410.0,959817600.0,POINT (-38.12 -11.97),#67b300ff
1538,4568.0,2310.0,928195200.0,POINT (-38.12 -11.97),#a8d400ff
1402,4587.0,742.0,1022889600.0,POINT (-89.34999999999999 46.24),#369b00ff
1403,4587.0,629.0,1022889600.0,POINT (-89.34999999999999 46.24),#2e9700ff
1405,4587.0,600.0,1054425600.0,POINT (-89.34999999999999 46.24),#2b9600ff
1404,4587.0,707.0,1054425600.0,POINT (-89.34999999999999 46.24),#339a00ff
1553,4604.0,422.0,1117584000.0,POINT (24.3 61.78),#1e8f00ff
1554,4604.0,451.0,1117584000.0,POINT (24.3 61.78),#209000ff
1555,4604.0,767.0,1117584000.0,POINT (24.3 61.78),#389c00ff
1556,4604.0,505.0,1117584000.0,POINT (24.3 61.78),#249200ff
1557,4604.0,548.0,1117584000.0,POINT (24.3 61.78),#289400ff
1558,4604.0,532.0,1117584000.0,POINT (24.3 61.78),#269300ff
1559,4604.0,344.0,1117584000.0,POINT (24.3 61.78),#198d00ff
1560,4604.0,438.0,1117584000.0,POINT (24.3 61.78),#209000ff
1552,4604.0,655.0,1117584000.0,POINT (24.3 61.78),#2f9800ff
3103,4608.0,2823.0,1054425600.0,POINT (-55.33 -11.41),#cee700ff
1563,4609.0,2887.0,1054425600.0,POINT (-55.33 -11.41),#d3e900ff
1564,4614.0,3821.0,1149120000.0,POINT (-87.18000000000001 21.21),#ffe800ff
1565,4616.0,1022.0,1149120000.0,POINT (-116.78 33.81),#4aa500ff
1566,4616.0,341.0,1149120000.0,POINT (-116.78 33.81),#188c00ff
1409,4618.0,2290.0,928195200.0,POINT (-47.79 -1.13),#a7d300ff
1410,4618.0,2270.0,928195200.0,POINT (-47.79 -1.13),#a6d300ff
1408,4618.0,1970.0,833587200.0,POINT (-47.79 -1.13),#90c800ff
1406,4618.0,2260.0,833587200.0,POINT (-47.79 -1.13),#a5d200ff
1411,4618.0,2490.0,928195200.0,POINT (-47.79 -1.13),#b6db00ff
1407,4618.0,2100.0,833587200.0,POINT (-47.79 -1.13),#99cd00ff
2707,4629.0,627.0,1117584000.0,POINT (105.47 31.27),#2d9700ff
1412,4630.0,602.0,1117584000.0,POINT (105.47 31.27),#2c9600ff
1413,4630.0,480.0,1117584000.0,POINT (105.47 31.27),#239100ff
1414,4630.0,452.0,1117584000.0,POINT (105.47 31.27),#219000ff
3310,4664.0,191.0,1117584000.0,POINT (88 44),#0d8700ff
3309,4664.0,334.0,1117584000.0,POINT (88 44),#188c00ff
3348,4675.0,107.0,170812800.0,POINT (-60.02 -2.63),#078400ff
3347,4675.0,126.0,170812800.0,POINT (-60.02 -2.63),#098500ff
3346,4675.0,144.0,170812800.0,POINT (-60.02 -2.63),#0a8500ff
3456,4687.0,766.0,1149120000.0,POINT (-1.8 38.1),#389c00ff
3457,4687.0,648.0,1149120000.0,POINT (-1.8 38.1),#2f9800ff
3458,4687.0,427.0,1149120000.0,POINT (-1.8 38.1),#1f9000ff
3550,4725.0,151.0,1054425600.0,POINT (19.38333333 46.88333333),#0b8600ff
3549,4725.0,320.0,1054425600.0,POINT (5.92 52.4),#178c00ff
3548,4725.0,520.0,1054425600.0,POINT (10.95 56.38333333),#269300ff
3547,4725.0,580.0,1054425600.0,POINT (-3.466666667 53.05),#2a9500ff
3552,4725.0,1067.0,1054425600.0,POINT (8.15 40.6),#4ea700ff
3551,4725.0,440.0,1054425600.0,POINT (1.816666667 41.3),#209000ff
3761,4752.0,581.0,1117584000.0,POINT (-3.072638889 10.8655),#2a9500ff
3762,4752.0,250.0,1117584000.0,POINT (-3.083333333 11.15),#128900ff
3763,4752.0,385.0,1149120000.0,POINT (-3.072638889 10.8655),#1c8e00ff
3764,4752.0,451.0,1149120000.0,POINT (-3.083333333 11.15),#209000ff
3753,4768.0,582.0,1086048000.0,POINT (99 38),#2a9500ff
3752,4768.0,638.0,1086048000.0,POINT (99 38),#2e9700ff
3756,4768.0,514.0,1086048000.0,POINT (99 38),#259300ff
3757,4768.0,468.0,1086048000.0,POINT (99 38),#229100ff
3754,4768.0,574.0,1086048000.0,POINT (99 38),#299500ff
3755,4768.0,539.0,1086048000.0,POINT (99 38),#279400ff
3738,4795.0,1185.0,1054425600.0,POINT (-122.2166667 44.21666667),#56ab00ff
3737,4795.0,929.0,1054425600.0,POINT (-122.2166667 44.21666667),#43a200ff
3733,4797.0,1474.6,1149120000.0,POINT (-79.13333333 35.96666667),#6bb600ff
3736,4797.0,1573.15,1149120000.0,POINT (-79.13333333 35.96666667),#73b900ff
3735,4797.0,1244.65,1149120000.0,POINT (-79.13333333 35.96666667),#5bad00ff
3734,4797.0,1032.95,1149120000.0,POINT (-79.13333333 35.96666667),#4ba600ff
3721,4825.0,620.0,1117584000.0,POINT (112.55 23.16666667),#2d9700ff
3692,4864.0,446.8,959817600.0,POINT (35.05 31.333),#209000ff
3694,4864.0,453.8,1022889600.0,POINT (35.05 31.333),#219100ff
3695,4864.0,364.3,1054425600.0,POINT (35.05 31.333),#1a8d00ff
3696,4864.0,423.5,1086048000.0,POINT (35.05 31.333),#1e8f00ff
3697,4864.0,306.9,1117584000.0,POINT (35.05 31.333),#168b00ff
3693,4864.0,440.0,991353600.0,POINT (35.05 31.333),#209000ff
3690,4873.0,783.0,1117584000.0,POINT (140.9366667 40.00111111),#399d00ff
3689,4873.0,890.5,1086048000.0,POINT (140.9366667 40.00111111),#41a000ff
